event_id,stage,dataset,split_id,seed,model_id,threat_id,start_iso,end_iso,elapsed_s,rows,output_path,detail
61,model_training,CICIDS2017,cicids2017_random_control_sample,1,random_forest,,2026-06-12T11:17:56.928824+00:00,2026-06-12T11:18:18.719066+00:00,21.790241956710815,240000,,
62,clean_profile,CICIDS2017,cicids2017_random_control_sample,1,random_forest,,2026-06-12T11:18:18.719153+00:00,2026-06-12T11:18:19.742807+00:00,1.0236544609069824,240000,,
63,threat_evaluation,CICIDS2017,cicids2017_random_control_sample,1,random_forest,a0_clean,2026-06-12T11:18:19.746405+00:00,2026-06-12T11:18:20.091080+00:00,0.34467458724975586,72000,,
64,result_writing,CICIDS2017,cicids2017_random_control_sample,1,random_forest,a0_clean,2026-06-12T11:18:20.091265+00:00,2026-06-12T11:18:20.094706+00:00,0.00344085693359375,1,results/raw/tier_e_random_control_hgb_mlp_timed_cicids2017/CICIDS2017_cicids2017_random_control_sample_random_forest_a0_clean_1.csv,
65,dataset_load,CICIDS2017,cicids2017_random_control_sample,2,,,2026-06-12T11:18:20.094757+00:00,2026-06-12T11:18:26.010820+00:00,5.916062831878662,240000,,
66,preprocess_manifest,CICIDS2017,cicids2017_random_control_sample,2,,,2026-06-12T11:18:26.010963+00:00,2026-06-12T11:18:28.666645+00:00,2.655682325363159,240000,,
67,split_construction,CICIDS2017,cicids2017_random_control_sample,2,extra_trees,,2026-06-12T11:18:28.666816+00:00,2026-06-12T11:18:29.024330+00:00,0.3575131893157959,240000,,
68,preprocessing,CICIDS2017,cicids2017_random_control_sample,2,extra_trees,,2026-06-12T11:18:29.024442+00:00,2026-06-12T11:18:31.596765+00:00,2.5723233222961426,240000,,
69,model_training,CICIDS2017,cicids2017_random_control_sample,2,extra_trees,,2026-06-12T11:18:31.596960+00:00,2026-06-12T11:18:45.238698+00:00,13.641738414764404,240000,,
70,clean_profile,CICIDS2017,cicids2017_random_control_sample,2,extra_trees,,2026-06-12T11:18:45.238787+00:00,2026-06-12T11:18:46.651139+00:00,1.4123520851135254,240000,,
71,threat_evaluation,CICIDS2017,cicids2017_random_control_sample,2,extra_trees,a0_clean,2026-06-12T11:18:46.654315+00:00,2026-06-12T11:18:47.126668+00:00,0.4723532199859619,72000,,
72,result_writing,CICIDS2017,cicids2017_random_control_sample,2,extra_trees,a0_clean,2026-06-12T11:18:47.126854+00:00,2026-06-12T11:18:47.130422+00:00,0.003567934036254883,1,results/raw/tier_e_random_control_hgb_mlp_timed_cicids2017/CICIDS2017_cicids2017_random_control_sample_extra_trees_a0_clean_2.csv,
73,split_construction,CICIDS2017,cicids2017_random_control_sample,2,hist_gradient_boosting,,2026-06-12T11:18:47.130509+00:00,2026-06-12T11:18:47.491867+00:00,0.3613574504852295,240000,,
74,preprocessing,CICIDS2017,cicids2017_random_control_sample,2,hist_gradient_boosting,,2026-06-12T11:18:47.491980+00:00,2026-06-12T11:18:50.153068+00:00,2.6610875129699707,240000,,
75,model_training,CICIDS2017,cicids2017_random_control_sample,2,hist_gradient_boosting,,2026-06-12T11:18:50.153233+00:00,2026-06-12T11:18:53.681550+00:00,3.5283164978027344,240000,,
76,clean_profile,CICIDS2017,cicids2017_random_control_sample,2,hist_gradient_boosting,,2026-06-12T11:18:53.681643+00:00,2026-06-12T11:18:53.915450+00:00,0.23380637168884277,240000,,
77,threat_evaluation,CICIDS2017,cicids2017_random_control_sample,2,hist_gradient_boosting,a0_clean,2026-06-12T11:18:53.919095+00:00,2026-06-12T11:18:54.002475+00:00,0.08337998390197754,72000,,
78,result_writing,CICIDS2017,cicids2017_random_control_sample,2,hist_gradient_boosting,a0_clean,2026-06-12T11:18:54.002665+00:00,2026-06-12T11:18:54.006118+00:00,0.003453493118286133,1,results/raw/tier_e_random_control_hgb_mlp_timed_cicids2017/CICIDS2017_cicids2017_random_control_sample_hist_gradient_boosting_a0_clean_2.csv,
79,split_construction,CICIDS2017,cicids2017_random_control_sample,2,logistic_regression,,2026-06-12T11:18:54.006199+00:00,2026-06-12T11:18:54.363067+00:00,0.35686826705932617,240000,,
80,preprocessing,CICIDS2017,cicids2017_random_control_sample,2,logistic_regression,,2026-06-12T11:18:54.363188+00:00,2026-06-12T11:18:57.010576+00:00,2.647387742996216,240000,,
81,model_training,CICIDS2017,cicids2017_random_control_sample,2,logistic_regression,,2026-06-12T11:18:57.010715+00:00,2026-06-12T11:19:12.892342+00:00,15.881627798080444,240000,,
82,clean_profile,CICIDS2017,cicids2017_random_control_sample,2,logistic_regression,,2026-06-12T11:19:12.892416+00:00,2026-06-12T11:19:12.937426+00:00,0.045009613037109375,240000,,
83,threat_evaluation,CICIDS2017,cicids2017_random_control_sample,2,logistic_regression,a0_clean,2026-06-12T11:19:12.941393+00:00,2026-06-12T11:19:12.963585+00:00,0.022192001342773438,72000,,
84,result_writing,CICIDS2017,cicids2017_random_control_sample,2,logistic_regression,a0_clean,2026-06-12T11:19:12.963799+00:00,2026-06-12T11:19:12.967259+00:00,0.0034596920013427734,1,results/raw/tier_e_random_control_hgb_mlp_timed_cicids2017/CICIDS2017_cicids2017_random_control_sample_logistic_regression_a0_clean_2.csv,
85,split_construction,CICIDS2017,cicids2017_random_control_sample,2,mlp_sklearn,,2026-06-12T11:19:12.967352+00:00,2026-06-12T11:19:13.328557+00:00,0.3612051010131836,240000,,
86,preprocessing,CICIDS2017,cicids2017_random_control_sample,2,mlp_sklearn,,2026-06-12T11:19:13.328677+00:00,2026-06-12T11:19:15.898757+00:00,2.570080518722534,240000,,
87,model_training,CICIDS2017,cicids2017_random_control_sample,2,mlp_sklearn,,2026-06-12T11:19:15.898922+00:00,2026-06-12T11:19:31.321329+00:00,15.422407150268555,240000,,
88,clean_profile,CICIDS2017,cicids2017_random_control_sample,2,mlp_sklearn,,2026-06-12T11:19:31.321403+00:00,2026-06-12T11:19:31.431210+00:00,0.10980701446533203,240000,,
89,threat_evaluation,CICIDS2017,cicids2017_random_control_sample,2,mlp_sklearn,a0_clean,2026-06-12T11:19:31.434322+00:00,2026-06-12T11:19:31.479340+00:00,0.04501843452453613,72000,,
90,result_writing,CICIDS2017,cicids2017_random_control_sample,2,mlp_sklearn,a0_clean,2026-06-12T11:19:31.479538+00:00,2026-06-12T11:19:31.483110+00:00,0.0035719871520996094,1,results/raw/tier_e_random_control_hgb_mlp_timed_cicids2017/CICIDS2017_cicids2017_random_control_sample_mlp_sklearn_a0_clean_2.csv,
91,split_construction,CICIDS2017,cicids2017_random_control_sample,2,random_forest,,2026-06-12T11:19:31.483196+00:00,2026-06-12T11:19:31.843610+00:00,0.3604137897491455,240000,,
92,preprocessing,CICIDS2017,cicids2017_random_control_sample,2,random_forest,,2026-06-12T11:19:31.843732+00:00,2026-06-12T11:19:34.459223+00:00,2.6154909133911133,240000,,
93,model_training,CICIDS2017,cicids2017_random_control_sample,2,random_forest,,2026-06-12T11:19:34.459409+00:00,2026-06-12T11:19:56.180287+00:00,21.72087812423706,240000,,
94,clean_profile,CICIDS2017,cicids2017_random_control_sample,2,random_forest,,2026-06-12T11:19:56.180389+00:00,2026-06-12T11:19:57.172927+00:00,0.9925382137298584,240000,,
95,threat_evaluation,CICIDS2017,cicids2017_random_control_sample,2,random_forest,a0_clean,2026-06-12T11:19:57.176547+00:00,2026-06-12T11:19:57.509610+00:00,0.33306264877319336,72000,,
96,result_writing,CICIDS2017,cicids2017_random_control_sample,2,random_forest,a0_clean,2026-06-12T11:19:57.509797+00:00,2026-06-12T11:19:57.513236+00:00,0.0034389495849609375,1,results/raw/tier_e_random_control_hgb_mlp_timed_cicids2017/CICIDS2017_cicids2017_random_control_sample_random_forest_a0_clean_2.csv,
97,dataset_load,CICIDS2017,cicids2017_random_control_sample,3,,,2026-06-12T11:19:57.513287+00:00,2026-06-12T11:20:03.353462+00:00,5.840174674987793,240000,,
98,preprocess_manifest,CICIDS2017,cicids2017_random_control_sample,3,,,2026-06-12T11:20:03.353602+00:00,2026-06-12T11:20:06.055296+00:00,2.7016947269439697,240000,,
99,split_construction,CICIDS2017,cicids2017_random_control_sample,3,extra_trees,,2026-06-12T11:20:06.055471+00:00,2026-06-12T11:20:06.412751+00:00,0.35728001594543457,240000,,
100,preprocessing,CICIDS2017,cicids2017_random_control_sample,3,extra_trees,,2026-06-12T11:20:06.412879+00:00,2026-06-12T11:20:09.043837+00:00,2.6309573650360107,240000,,
